817	-9.568006	"
818	-9.568125	▁area
819	-9.572291	▁customer
820	-9.572743	▁john
821	-9.578128	▁listening
822	-9.580024	ar
823	-9.587797	▁walks
824	-9.587939	▁simple
825	-9.592007	▁track
826	-9.592415	▁marketing
827	-9.592609	▁position
828	-9.593087	▁news
829	-9.596460	lo
830	-9.598819	▁popular
831	-9.599969	▁mistakes
832	-9.601286	▁longer
833	-9.602731	▁easier
834	-9.603221	▁responsibility
835	-9.604692	▁europe
836	-9.607372	c
837	-9.607478	▁line
838	-9.607645	▁dancing
839	-9.611365	▁cooking
840	-9.612755	▁hot
841	-9.614218	▁minutes
842	-9.614529	▁aww
843	-9.615071	▁body
844	-9.616265	▁quickly
845	-9.618538	▁terrible
846	-9.622678	▁played
847	-9.625512	▁peace
848	-9.631122	▁customers
849	-9.631292	▁mad
850	-9.631426	▁co
851	-9.633578	▁type
852	-9.634925	▁sir
853	-9.635103	▁anywhere
854	-9.635107	ry
855	-9.636404	▁quick
856	-9.638760	▁huge
857	-9.640196	w
858	-9.641196	▁chicken
859	-9.645315	▁letting
860	-9.645851	▁join
861	-9.650778	▁list
862	-9.651949	▁married
863	-9.652079	▁wear
864	-9.653495	▁almost
865	-9.653665	▁enjoyed
866	-9.653767	▁dogs
867	-9.653995	the
868	-9.654032	▁luck
869	-9.654413	▁fact
870	-9.654511	▁specific
871	-9.655050	▁overwhelming
872	-9.657147	▁early
873	-9.659672	▁hands
874	-9.662579	▁rock
875	-9.662998	x
876	-9.666699	▁office
877	-9.671572	▁social
878	-9.673693	▁young
879	-9.679053	▁sad
880	-9.681343	▁hate
881	-9.682164	il
882	-9.684919	▁excellent
883	-9.687790	▁fighting
884	-9.689398	▁prepared
885	-9.690999	▁field
886	-9.694450	▁against
887	-9.696156	▁practicing
888	-9.697684	▁matters
889	-9.698230	▁number
890	-9.698310	▁choose
891	-9.699232	▁seriously
892	-9.702146	▁ta
893	-9.704644	▁heart
894	-9.705141	▁realized
895	-9.705345	▁add
896	-9.705570	▁teach
897	-9.708134	▁deep
898	-9.709154	▁three
899	-9.710840	▁follow
900	-9.713529	▁swimming
901	-9.714582	▁afford
902	-9.715861	▁totally
903	-9.717363	▁attitude
904	-9.717808	▁paying
905	-9.720119	▁less
906	-9.721316	▁raise
907	-9.722470	▁goal
908	-9.723986	▁paid
909	-9.724508	▁connect
910	-9.726896	▁e
911	-9.728607	▁piece
912	-9.729237	▁cultures
913	-9.731149	▁speak
914	-9.733474	▁cute
915	-9.735200	▁b
916	-9.735338	▁personal
917	-9.740450	▁quiet
918	-9.741977	▁shape
919	-9.744656	▁hold
920	-9.744927	▁da
921	-9.750338	▁bored
922	-9.752194	▁turned
923	-9.752253	▁given
924	-9.752765	us
925	-9.757778	▁key
926	-9.758247	▁la
927	-9.759180	▁younger
928	-9.761242	▁cream
929	-9.761480	▁culture
930	-9.762328	▁local
931	-9.764426	▁mistake
932	-9.768095	▁york
933	-9.769371	▁reach
934	-9.770204	▁bet
935	-9.772257	ro
936	-9.780711	▁liked
937	-9.781848	▁general
938	-9.784101	▁material
939	-9.784124	▁however
940	-9.784415	▁blue
941	-9.786502	▁considering
942	-9.787153	▁staying
943	-9.787853	▁growing
944	-9.788630	▁10
945	-9.788787	▁someday
946	-9.791687	▁explain
947	-9.794506	▁cake
948	-9.797018	▁balance
949	-9.799139	▁hike
950	-9.801605	▁unique
951	-9.801608	▁birthday
952	-9.801899	▁design
953	-9.802802	▁excuse
954	-9.805799	▁frustrated
955	-9.806643	▁apart
956	-9.808697	▁board
957	-9.808806	▁mood
958	-9.812467	▁impressed
959	-9.812554	▁changes
960	-9.815233	▁normal
961	-9.816667	▁pressure
962	-9.817883	▁mother
963	-9.823700	▁sign
964	-9.825131	▁needs
965	-9.825886	ch
966	-9.828108	▁taken
967	-9.830914	▁student
968	-9.830973	▁kinds
969	-9.831062	▁mess
970	-9.832303	ur
971	-9.832815	▁computer
972	-9.835183	▁sort
973	-9.835597	▁weight
974	-9.837677	▁sha
975	-9.838759	▁neighborhood
976	-9.839303	▁results
977	-9.839380	▁lonely
978	-9.839965	▁hearing
979	-9.840624	▁science
980	-9.840879	▁un
981	-9.841331	▁bike
982	-9.843113	▁earlier
983	-9.845231	▁decide
984	-9.850545	▁red
985	-9.851877	da
986	-9.852803	ja
987	-9.853340	▁view
988	-9.855005	▁success
989	-9.855657	▁front
990	-9.856300	▁missing
991	-9.856473	▁style
992	-9.856919	▁fascinating
993	-9.856949	▁grades
994	-9.857394	▁song
995	-9.857854	▁realize
996	-9.859554	▁fiction
997	-9.860126	▁build
998	-9.860577	ation
999	-9.861023	▁hour
1000	-9.862135	▁perfectly
1001	-9.864442	▁present
1002	-9.865289	▁camping
1003	-9.865806	▁provide
1004	-9.867024	▁aren
1005	-9.876458	▁talented
1006	-9.877929	▁j
1007	-9.878130	▁warm
1008	-9.878294	▁calming
1009	-9.879702	▁acting
1010	-9.880763	▁involved
1011	-9.882696	▁perspective
1012	-9.883781	ers
1013	-9.884721	▁seat
1014	-9.886477	▁garden
1015	-9.889708	▁constantly
1016	-9.890985	▁chocolate
1017	-9.891639	▁schedule
1018	-9.892255	▁hospital
1019	-9.895216	▁mr
1020	-9.895405	▁product
1021	-9.895572	▁six
1022	-9.898615	son
1023	-9.899520	▁continue
1024	-9.901588	▁adventure
1025	-9.902584	ley
1026	-9.905515	▁speaking
1027	-9.908162	▁apartment
1028	-9.910106	▁shoes
1029	-9.910145	▁coach
1030	-9.912880	▁meant
1031	-9.913894	▁price
1032	-9.916365	▁succeed
1033	-9.916591	▁band
1034	-9.918157	▁degree
1035	-9.918768	▁power
1036	-9.918829	▁becoming
1037	-9.920665	▁na
1038	-9.923948	▁focused
1039	-9.924183	▁level
1040	-9.924548	ke
1041	-9.925920	▁broke
1042	-9.927545	▁colors
1043	-9.928933	▁child
1044	-9.928971	▁babe
1045	-9.929063	▁bought
1046	-9.932393	▁gotten
1047	-9.932599	▁ground
1048	-9.933557	lee
1049	-9.936241	▁creative
1050	-9.937339	▁decisions
1051	-9.940107	▁group
1052	-9.940485	▁meantime
1053	-9.942345	▁taste
1054	-9.942642	▁children
1055	-9.943047	▁fire
1056	-9.944757	▁sports
1057	-9.947228	▁action
1058	-9.949548	▁library
1059	-9.949703	?"
1060	-9.951692	▁determined
1061	-9.952847	ir
1062	-9.954471	▁sell
1063	-9.954989	▁opinion
1064	-9.955709	▁pictures
1065	-9.957830	▁accident
1066	-9.957850	▁paper
1067	-9.960174	▁seemed
1068	-9.963622	▁market
